,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,HitRate_w0.5F,HitRate_w3F,HitRate_wt0.5F,HitRate_wt3F,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
107,0.5729129759750271,1.3932000000000002,0.0,1.85759,0.6037100000000013,0.3846153846153846,0.29411764705882354,0.5555555555555556,0.6923076923076924,0.5294117647058824,1.0,0.27272727272727276,0.2,0.42857142857142855,0.6363636363636364,0.4666666666666667,1.0,0.3336395773832112,0.6005512392897802,0.2310138981722636,0.5390324290686151,0.8961840139900275,0.9205537311157888,0.8730712941668409,0.8818473681876268,0.8685241422345371,0.8955857208002362,SALAMI,SALAMI_1230
108,0.9094368499649522,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997791066698781,0.9995705295240579,0.9999877708801013,0.9978509436484714,0.9985902604424174,0.9971127207665524,SALAMI,SALAMI_1232
109,0.633910821122196,2.9721600000000024,0.0,4.226034999999996,1.3467600000000175,0.4210526315789474,0.3333333333333333,0.5714285714285714,0.5263157894736842,0.4166666666666667,0.7142857142857143,0.26666666666666666,0.2,0.4,0.4,0.3,0.6,0.3723911165603143,0.4654888957003929,0.2287964389659305,0.34319465844889574,0.7995378316825732,0.7708453767564319,0.8304488508573287,0.7550352613686769,0.7702847152680523,0.740377878071337,SALAMI,SALAMI_1234
110,0.521791392860948,5.015510000000006,0.0,6.640910000000019,0.60372,0.3125,0.21739130434782608,0.5555555555555556,0.5625,0.391304347826087,1.0,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.5,0.3333333333333333,1.0,0.25672747391230843,0.46210945304215534,0.17166492541147857,0.40055149262678336,0.7478666543411746,0.7092913288500317,0.7908791953730102,0.7538379038403015,0.7666863572481333,0.7414129921466217,SALAMI,SALAMI_1236
111,0.7138526438304511,0.5108400000000017,0.25542000000000087,0.5108400000000017,1.0913350000000008,0.47058823529411764,0.4444444444444444,0.5,0.9411764705882353,0.8888888888888888,1.0,0.30769230769230765,0.2857142857142857,0.3333333333333333,0.923076923076923,0.8571428571428571,1.0,0.4572327904748871,0.9144655809497741,0.29637186197108134,0.8891155859132439,0.9507577149815505,0.9344420902512843,0.9676532154050586,0.906357495196165,0.9109338321902819,0.9018269094366902,SALAMI,SALAMI_1238
112,0.6069877128844519,2.0897999999999968,0.4643999999999977,2.4148799999999966,1.2538800000000094,0.4615384615384615,0.4,0.5454545454545454,0.6923076923076923,0.6,0.8181818181818182,0.3636363636363637,0.3076923076923077,0.4444444444444444,0.6363636363636364,0.5384615384615384,0.7777777777777778,0.42878227203696173,0.6431734080554428,0.33352466994434604,0.5836681724026055,0.8454111142458868,0.8428323656146539,0.8480056912993216,0.7666829093934897,0.7843391164368595,0.7498041174747008,SALAMI,SALAMI_1240
113,0.5087366806586141,3.250799999999998,0.4643999999999835,3.7616299999999967,0.4644000000000119,0.4,0.2857142857142857,0.6666666666666666,0.4666666666666666,0.3333333333333333,0.7777777777777778,0.3076923076923077,0.21052631578947367,0.5714285714285714,0.3846153846153846,0.2631578947368421,0.7142857142857143,0.3337162263397093,0.3893355973963276,0.25032311236817956,0.3129038904602244,0.806109898008918,0.8058117420700215,0.8064082746690174,0.7469438648292772,0.7660948097728479,0.7287270444958145,SALAMI,SALAMI_1242
114,0.6548185243215426,0.6733799999999945,0.6501599999999996,0.6965999999999966,0.6501599999999996,0.380952380952381,0.3333333333333333,0.4444444444444444,0.761904761904762,0.6666666666666666,0.8888888888888888,0.23529411764705882,0.2,0.2857142857142857,0.7058823529411764,0.6,0.8571428571428571,0.3557188107216056,0.7114376214432112,0.216336970246382,0.649010910739146,0.9013507907713353,0.8840389559027091,0.9193541919224636,0.8823361388561408,0.8963358550258907,0.8687670156655845,SALAMI,SALAMI_1244
115,0.5551125926028005,3.157910000000001,0.0,3.9241700000000037,0.0,0.4285714285714285,0.3,0.75,0.4999999999999999,0.35,0.875,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.4166666666666667,0.2777777777777778,0.8333333333333334,0.35337046960936397,0.4122655478775913,0.26703432841785557,0.33379291052231946,0.8320221072273785,0.8538725055737985,0.8112620992447596,0.7924849547219825,0.7841927602648326,0.8009543896451029,SALAMI,SALAMI_1246
116,0.4774043219866287,17.786479999999983,0.20897999999999683,19.31899999999999,0.41795999999999367,0.37037037037037035,0.23809523809523808,0.8333333333333334,0.4444444444444445,0.2857142857142857,1.0,0.2608695652173913,0.15789473684210525,0.75,0.34782608695652173,0.21052631578947367,1.0,0.29028950752441524,0.34834740902929834,0.1970548914753067,0.26273985530040894,0.8835715861443083,0.8881315165867427,0.8790582405900993,0.8621350465829895,0.8647181431888458,0.8595673365297379,SALAMI,SALAMI_1248
