,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,HitRate_w0.5F,HitRate_w3F,HitRate_wt0.5F,HitRate_wt3F,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
70,0.4148563891507947,1.2346150000000051,2.8815899999999885,1.5729949999999944,5.366420000000005,0.23255813953488377,0.35714285714285715,0.1724137931034483,0.5581395348837208,0.8571428571428571,0.41379310344827586,0.20512820512820512,0.3333333333333333,0.14814814814814814,0.5128205128205128,0.8333333333333334,0.37037037037037035,0.28128104531142134,0.675074508747411,0.2535526590395963,0.6338816475989908,0.3489600458514954,0.3511542234914714,0.3467931184580204,0.3924172249529071,0.3821417467938889,0.4032605709735846,SALAMI,SALAMI_1154
71,0.44900038580333845,1.7258900000000068,1.0261899999999997,1.974439999999987,2.589164999999994,0.16216216216216214,0.14285714285714285,0.1875,0.4324324324324324,0.38095238095238093,0.5,0.06060606060606061,0.05263157894736842,0.07142857142857142,0.36363636363636365,0.3157894736842105,0.42857142857142855,0.15196494632785493,0.4052398568742798,0.056365354118163104,0.33819212470897864,0.3451070547910614,0.3068400563822435,0.39427881913783414,0.4780719873855335,0.557167212420022,0.4186417755751006,SALAMI,SALAMI_1156
72,0.49821512321568356,3.28852,11.668064999999999,3.905209999999954,16.929130000000015,0.2222222222222222,0.2727272727272727,0.1875,0.2962962962962963,0.36363636363636365,0.25,0.08695652173913043,0.1111111111111111,0.07142857142857142,0.17391304347826086,0.2222222222222222,0.14285714285714285,0.24472604746557283,0.32630139662076374,0.09747913870572446,0.19495827741144892,0.4610676127887755,0.37147193169718234,0.6076201042041918,0.6121864246921942,0.710650782744638,0.5376870855049982,SALAMI,SALAMI_1158
73,0.4221019652169903,2.9789600000000007,3.172925,3.1650300000000016,6.186665,0.22222222222222224,0.18518518518518517,0.2777777777777778,0.3555555555555555,0.2962962962962963,0.4444444444444444,0.14634146341463414,0.12,0.1875,0.2926829268292683,0.24,0.375,0.20214671216631575,0.3234347394661052,0.13195797567012482,0.26391595134024964,0.3192412445924081,0.24668356082858184,0.45226802762990015,0.45472494532872215,0.5797230918891182,0.3740692587115242,SALAMI,SALAMI_1160
74,0.5888357863647752,0.39053500000000596,34.90356500000001,2.8612449999999994,189.01247999999998,0.375,0.75,0.25,0.375,0.75,0.25,0.16666666666666669,0.5,0.1,0.16666666666666669,0.5,0.1,0.49885526577742384,0.49885526577742384,0.24914243102162567,0.24914243102162567,0.5714699450849726,0.4015261726665761,0.9908358303482571,0.5607704766849667,0.9572441726492142,0.3965333423205938,SALAMI,SALAMI_1162
75,0.3231897552140785,3.805690000000027,3.805690000000027,4.0808399999999665,5.459770000000006,0.15,0.12244897959183673,0.1935483870967742,0.35000000000000003,0.2857142857142857,0.45161290322580644,0.10526315789473682,0.0851063829787234,0.13793103448275862,0.3157894736842105,0.2553191489361702,0.41379310344827586,0.13492538920785346,0.3148259081516581,0.09418630055888759,0.28255890167666275,0.36803428915289743,0.35551600699732244,0.38146632307285433,0.4521461339426703,0.4949894776910897,0.416128524996498,SALAMI,SALAMI_1164
76,0.5357938279961953,3.367260000000016,11.97549,3.5460700000000003,12.245394999999995,0.07407407407407408,0.07692307692307693,0.07142857142857142,0.3703703703703704,0.38461538461538464,0.35714285714285715,0.0,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.07546189637258888,0.3773094818629444,0.0,0.26662587784635033,0.45504339358606616,0.3852812124104547,0.5556548195969693,0.5467480205527728,0.652024255762656,0.47074176689468705,SALAMI,SALAMI_1166
77,0.4221019652169903,2.9912999999999954,5.260170000000002,4.56389999999999,6.509609999999995,0.20408163265306123,0.18518518518518517,0.22727272727272727,0.32653061224489793,0.2962962962962963,0.36363636363636365,0.1333333333333333,0.12,0.15,0.2666666666666666,0.24,0.3,0.1942396688449106,0.3107834701518569,0.12636157337367626,0.2527231467473525,0.48481329803467876,0.408530072116621,0.5961254828310262,0.5739718305284425,0.6766876496768557,0.49832938204190613,SALAMI,SALAMI_1168
78,0.6302218310330651,10.716925000000003,22.179864999999992,30.740305000000006,66.527735,0.28571428571428575,0.5,0.2,0.28571428571428575,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.36295491580662687,0.36295491580662687,0.0,0.0,0.5091168557878331,0.5167665742627587,0.501690311892172,0.533252680642409,0.5298864128315892,0.5366619924244096,SALAMI,SALAMI_1170
79,0.41653904141333925,2.5542599999999993,2.6203599999999767,2.6203599999999767,4.10872999999998,0.14285714285714285,0.13793103448275862,0.14814814814814814,0.4285714285714286,0.41379310344827586,0.4444444444444444,0.11538461538461538,0.1111111111111111,0.12,0.3846153846153846,0.37037037037037035,0.4,0.1403678300965265,0.4211034902895796,0.11322225360067777,0.37740751200225925,0.4378668280997929,0.31615355626226094,0.7119571712343147,0.522497243949107,0.7145459675779692,0.4118139035619621,SALAMI,SALAMI_1172
80,0.3668364013434633,6.09141,1.4350899999999882,6.199719999999999,1.6544249999999998,0.07017543859649122,0.05405405405405406,0.1,0.456140350877193,0.35135135135135137,0.65,0.03773584905660377,0.02857142857142857,0.05555555555555555,0.41509433962264153,0.3142857142857143,0.6111111111111112,0.06112330772045372,0.3973015001829492,0.03255129679066233,0.35806426469728564,0.3762046526861554,0.31931280553049535,0.4577643639699524,0.4470031251208648,0.5152802636231957,0.3947030528851485,SALAMI,SALAMI_1174
81,0.5433476710871481,8.346779999999999,9.862680000000012,9.287990000000036,24.238230000000016,0.07692307692307691,0.09090909090909091,0.06666666666666667,0.30769230769230765,0.36363636363636365,0.26666666666666666,0.0,0.0,0.0,0.18181818181818185,0.2222222222222222,0.15384615384615385,0.08328555403215755,0.3331422161286302,0.0,0.19986241138994407,0.4799816355685266,0.4583595819080884,0.5037446236541364,0.5489008528211106,0.599532367558637,0.5061551968783322,SALAMI,SALAMI_1176
